Date,US Dollar,Pound Sterling,Euro,Japanese Yen
09-Oct-13,61.917,99.4511,83.9247,63.54
08-Oct-13,61.6885,99.2013,83.6875,63.5
07-Oct-13,61.776,99.064,83.836,63.62
04-Oct-13,61.405,99.2857,83.679,63.25
03-Oct-13,61.9348,100.4397,84.236,63.43
01-Oct-13,62.3555,101.203,84.5365,63.51
30-Sep-13,62.777,101.4162,84.6745,64.15
27-Sep-13,61.811,99.4972,83.42,62.66
26-Sep-13,62.226,100.0594,84.1073,62.84
25-Sep-13,62.6981,100.2731,84.4589,63.57
24-Sep-13,62.6585,100.4604,84.5955,63.32
23-Sep-13,62.52,100.2571,84.671,63.17
20-Sep-13,62.243,99.8969,84.2295,62.67
19-Sep-13,61.748,99.5625,83.546,62.74
18-Sep-13,63.144,100.481,84.3675,63.65
17-Sep-13,63.377,100.8582,84.598,63.93
16-Sep-13,62.484,99.662,83.496,63.23
13-Sep-13,63.789,100.7037,84.6675,63.88
12-Sep-13,63.6673,100.7089,84.723,64.1
11-Sep-13,63.9035,100.4691,84.651,63.68
10-Sep-13,64.2162,100.8259,85.2073,64.28
06-Sep-13,65.96,102.9108,86.5828,66.09
05-Sep-13,66.043,103.1063,86.994,66.18
04-Sep-13,67.0289,104.3171,88.2374,67.18
03-Sep-13,66.8875,103.9499,88.095,67.18
02-Sep-13,65.8608,102.5189,87.0575,66.84
30-Aug-13,66.5742,103.3431,88.1605,67.83
29-Aug-13,67.706,105.1406,90.0295,69.22
28-Aug-13,68.3611,106.0281,91.4682,70.25
27-Aug-13,65.6675,102.1983,87.746,66.95
26-Aug-13,64.2347,100.007,85.9342,65.21
23-Aug-13,64.688,100.7968,86.3035,65.32
22-Aug-13,65.4207,102.0955,87.3176,66.62
21-Aug-13,63.4605,99.4172,85.1205,65.02
20-Aug-13,63.7335,99.7875,85.0698,65.51
19-Aug-13,62.3461,97.3721,83.0686,63.83
16-Aug-13,61.8195,96.5682,82.451,63.29
14-Aug-13,61.516,94.9869,81.6266,62.56
13-Aug-13,61.4343,95.0757,81.777,63.09
12-Aug-13,60.8025,94.2074,81.0345,63.07
08-Aug-13,61.115,94.771,81.542,63.44
07-Aug-13,61.394,94.1723,81.699,63.22
06-Aug-13,61.5355,94.3708,81.5785,62.49
05-Aug-13,60.822,92.9664,80.7335,61.77
02-Aug-13,60.8035,91.9531,80.3655,61.04
01-Aug-13,60.7423,92.055,80.6025,61.69
31-Jul-13,61.115,92.9742,80.9535,62.44
30-Jul-13,59.828,91.7582,79.3277,60.84
29-Jul-13,59.297,91.181,78.7129,60.58
26-Jul-13,58.9133,90.6794,78.218,59.67
25-Jul-13,58.9415,90.4752,77.8668,59.01
24-Jul-13,59.4465,91.2444,78.4355,59.51
23-Jul-13,59.6875,91.6621,78.6865,59.96
22-Jul-13,59.408,90.7398,78.1135,59.37
19-Jul-13,59.795,91.0319,78.5222,59.74
18-Jul-13,60.051,90.713,78.4705,60.51
17-Jul-13,59.3623,89.6905,77.9875,59.77
16-Jul-13,59.3925,89.8965,77.725,59.54
15-Jul-13,60.051,90.713,78.4705,60.51
12-Jul-13,59.896,90.8802,78.3241,60.59
11-Jul-13,59.642,90.137,77.985,60.4
10-Jul-13,60.133,89.52,76.8915,59.76
09-Jul-13,60.0745,89.9075,77.433,59.36
08-Jul-13,61.0455,90.8906,78.2746,60.4
05-Jul-13,60.3395,90.7868,77.8085,60.14
04-Jul-13,60.0905,91.5779,78.0787,60.25
03-Jul-13,60.1005,91.0703,77.9505,59.65
02-Jul-13,59.4145,90.3813,77.6085,59.53
01-Jul-13,59.149,90.0544,77.066,59.48
28-Jun-13,59.6995,91.1432,77.976,60.49
27-Jun-13,60.588,92.9178,78.9412,61.79
26-Jun-13,59.8538,92.3065,78.2265,61.36
25-Jun-13,59.703,92.2531,78.3826,61.25
24-Jun-13,59.734,91.8171,78.2286,60.66
22-Jun-13,59.734,91.8171,78.2286,60.66
21-Jun-13,59.3505,92.112,78.593,60.72
20-Jun-13,59.7,92.2186,79.1871,61.46
19-Jun-13,58.7445,91.988,78.6996,61.82
18-Jun-13,58.4515,91.5993,77.911,61.59
17-Jun-13,57.731,90.6088,76.9628,60.85
14-Jun-13,57.741,90.6418,77.0225,60.93
13-Jun-13,58.414,91.6224,78.1193,62.08
12-Jun-13,58.274,91.158,77.5045,60.27
11-Jun-13,58.9255,91.8059,78.1846,59.94
10-Jun-13,57.782,89.7123,76.236,58.79
07-Jun-13,56.7445,88.5328,75.2033,58.88
06-Jun-13,56.869,87.6465,74.5155,57.37
05-Jun-13,56.4238,86.5372,73.859,56.7
04-Jun-13,56.6423,86.6854,73.972,56.51
03-Jun-13,56.574,86.1509,73.6405,56.35
31-May-13,56.4958,86.0092,73.6807,56.03
30-May-13,56.0995,85.131,72.7976,55.68
29-May-13,56.243,84.5389,72.324,55.05
28-May-13,55.7423,84.1709,72.0265,54.65
27-May-13,55.6198,84.1806,71.958,55.1
24-May-13,55.6075,83.984,71.9415,54.71
23-May-13,55.991,84.1881,71.86,55.04
22-May-13,55.522,84.0936,71.6725,54.07
21-May-13,55.0395,83.9517,70.9269,53.67
20-May-13,55.0368,83.6064,70.6835,53.6
17-May-13,54.8865,83.658,70.5785,53.54
16-May-13,54.7723,83.3141,70.4605,53.5
15-May-13,54.7835,83.3805,70.7189,53.55
14-May-13,54.6275,83.6729,71.0193,53.85
13-May-13,54.915,84.4428,71.3167,54.03
10-May-13,54.5413,84.19,71.1075,53.97
09-May-13,54.2415,84.2967,71.362,54.95
08-May-13,54.16,83.8803,70.998,54.77
07-May-13,54.277,84.3193,70.9996,54.84
06-May-13,53.9495,84.0317,70.7203,54.36
03-May-13,53.951,83.8075,70.4994,55.03
02-May-13,53.7355,83.5426,70.7155,55.24
30-Apr-13,54.219,84.0015,70.9775,55.47
29-Apr-13,54.277,84.2325,70.903,55.51
26-Apr-13,54.2935,83.8835,70.675,55.05
25-Apr-13,54.1715,82.9853,70.6215,54.64
23-Apr-13,54.2995,82.8773,70.8017,54.99
22-Apr-13,54.1665,82.4522,70.7045,54.31
18-Apr-13,54.0298,82.4306,70.4933,55.14
17-Apr-13,53.9423,82.7691,71.0455,54.89
16-Apr-13,54.329,83.1723,71.0531,55.7
15-Apr-13,54.626,83.698,71.415,55.67
12-Apr-13,54.4425,83.7761,71.331,54.77
10-Apr-13,54.534,83.5952,71.326,55.03
09-Apr-13,54.4613,83.1297,70.9875,54.95
08-Apr-13,54.7215,83.8771,71.0502,55.51
05-Apr-13,54.8803,83.5415,70.9044,57.01
04-Apr-13,54.646,82.4144,70.0795,57.37
03-Apr-13,54.3885,82.0478,69.5881,58.15
02-Apr-13,54.3345,82.7243,69.816,58.56
28-Mar-13,54.3893,82.3209,69.5438,57.76
26-Mar-13,54.2735,82.4903,69.8803,57.63
25-Mar-13,54.099,82.4658,70.4938,57.14
22-Mar-13,54.335,82.5566,70.1005,57.37
21-Mar-13,54.281,82.0593,70.228,56.71
20-Mar-13,54.378,82.07,70.0365,57.22
19-Mar-13,54.2635,81.9352,70.214,56.87
18-Mar-13,54.2915,81.9394,70.0187,57.5
15-Mar-13,54.1605,81.7444,70.5023,56.36
14-Mar-13,54.442,81.3336,70.5005,56.73
13-Mar-13,54.11,80.8376,70.5545,56.53
12-Mar-13,54.3365,80.8989,70.7315,56.4
11-Mar-13,54.2933,81.087,70.6107,56.52
08-Mar-13,54.4035,81.5672,71.2385,57.06
07-Mar-13,54.7393,82.1418,71.1265,58.29
06-Mar-13,54.7065,82.7873,71.4295,58.69
05-Mar-13,54.652,82.6584,71.2092,58.75
04-Mar-13,55.0518,82.7484,71.6145,58.97
01-Mar-13,54.4815,82.7193,71.2736,58.91
28-Feb-13,53.7735,81.569,70.6805,58.24
27-Feb-13,53.835,81.2424,70.3855,58.68
26-Feb-13,54.0645,82.1537,70.6105,58.81
25-Feb-13,54.0415,81.8026,71.413,57.36
22-Feb-13,54.427,83.2026,71.9061,58.34
21-Feb-13,54.48,82.7143,72.2318,58.33
20-Feb-13,54.051,83.4493,72.5355,57.95
18-Feb-13,54.2895,84.0944,72.4405,57.79
15-Feb-13,53.9885,83.72,72.0865,58.38
14-Feb-13,53.8715,83.587,72.376,57.6
13-Feb-13,53.85,84.426,72.397,57.86
12-Feb-13,53.9585,84.4882,72.2305,57.43
11-Feb-13,53.6793,84.8455,71.869,58.01
08-Feb-13,53.5695,84.2541,71.785,57.42
07-Feb-13,53.1445,83.2695,71.9355,56.75
06-Feb-13,53.0855,83.116,72.0165,56.59
05-Feb-13,53.2945,83.9655,71.8773,57.71
04-Feb-13,52.973,83.1703,72.206,57.17
01-Feb-13,53.3238,84.5982,72.6296,57.85
31-Jan-13,53.289,84.2233,72.2325,58.66
30-Jan-13,53.5678,84.3746,72.234,58.95
29-Jan-13,53.7015,84.3543,72.2115,59.17
28-Jan-13,53.8905,84.926,72.507,59.29
24-Jan-13,53.8515,85.255,71.721,60.3
23-Jan-13,53.771,85.1356,71.567,60.96
22-Jan-13,53.5115,84.8478,71.4275,59.98
21-Jan-13,53.8735,85.5296,71.776,60.11
18-Jan-13,53.9465,86.2416,72.205,59.91
17-Jan-13,54.6428,87.4558,72.6545,61.65
16-Jan-13,54.826,87.9902,72.8285,62.2
15-Jan-13,54.5425,87.6934,72.8525,61.3
14-Jan-13,54.6355,88.1735,73.1273,60.98
11-Jan-13,54.539,88.0532,72.2945,61.26
10-Jan-13,54.6305,87.5017,71.3235,61.99
09-Jan-13,54.9625,88.2286,71.9235,62.86
08-Jan-13,55.3278,89.0501,72.568,63.33
07-Jan-13,54.978,88.1077,71.669,62.67
04-Jan-13,54.8458,88.1646,71.5405,62.5
03-Jan-13,54.4153,88.2888,71.4945,62.36
02-Jan-13,54.389,88.7574,72.19,62.32
01-Jan-13,54.832,89.2254,72.4803,63.21
31-Dec-12,54.7773,88.5092,72.2605,63.66
28-Dec-12,54.8473,88.3974,72.3974,63.46
27-Dec-12,54.8465,88.5497,72.633,63.98
26-Dec-12,54.9635,88.6781,72.4525,64.46
24-Dec-12,55.0858,89.0958,72.6164,65.29
21-Dec-12,55.086,89.5368,72.773,65.5
20-Dec-12,54.842,89.1128,72.4667,65.31
19-Dec-12,54.7365,89.018,72.4775,64.92
18-Dec-12,54.849,88.9267,72.244,65.31
17-Dec-12,54.629,88.4006,71.8595,65
14-Dec-12,54.388,87.7822,71.292,64.86
13-Dec-12,54.232,87.5304,70.944,64.86
12-Dec-12,54.2725,87.4276,70.547,65.66
11-Dec-12,54.316,87.3619,70.3615,65.98
10-Dec-12,54.3405,87.0888,70.132,65.94
07-Dec-12,54.2018,86.9993,70.2175,65.77
06-Dec-12,54.465,87.6287,71.115,66.1
05-Dec-12,54.569,87.8997,71.529,66.34
04-Dec-12,54.9473,88.4212,71.71,66.94
03-Dec-12,54.561,87.4558,71.0815,66.27
30-Nov-12,54.5265,87.4823,70.888,66.17
29-Nov-12,55.202,88.3756,71.47,67.2
27-Nov-12,55.7045,89.3444,72.35,67.72
26-Nov-12,55.692,89.1963,72.1005,67.84
23-Nov-12,55.3445,88.2966,71.3665,67.24
22-Nov-12,55.1575,88.0314,70.8575,66.89
21-Nov-12,55.2025,87.7913,70.4255,67.39
20-Nov-12,54.91,87.3838,70.238,67.55
19-Nov-12,54.9665,87.4957,70.1595,67.65
16-Nov-12,54.9915,87.211,70.223,67.88
15-Nov-12,54.959,87.1045,70.0345,68.03
12-Nov-12,54.934,87.3835,69.9335,69.13
09-Nov-12,54.34,86.9685,69.4274,68.31
08-Nov-12,54.4403,87.001,69.4755,68.12
07-Nov-12,54.252,87.0039,69.8325,67.77
06-Nov-12,54.5955,87.3091,69.8635,68.19
05-Nov-12,54.0778,86.6867,69.3651,67.29
02-Nov-12,53.6645,86.3676,69.2425,66.85
01-Nov-12,53.7798,86.7683,69.7105,67.25
31-Oct-12,54.1175,87.0751,70.1495,67.99
30-Oct-12,54.165,86.8319,69.8495,68.22
29-Oct-12,53.8065,86.5209,69.4965,67.51
25-Oct-12,53.63,86.178,69.7455,66.91
23-Oct-12,53.5895,85.8129,69.907,67.09
22-Oct-12,53.6735,86.0494,70.0675,67.45
19-Oct-12,53.7175,86.1468,70.169,67.71
18-Oct-12,52.969,85.4549,69.456,66.94
17-Oct-12,52.751,85.0768,69.0385,67.07
16-Oct-12,52.8193,84.9598,68.6125,66.95
15-Oct-12,53.1198,85.1457,68.602,67.65
12-Oct-12,52.7,84.5097,68.1585,67.21
11-Oct-12,53.073,84.9486,68.2365,68.06
10-Oct-12,53.0445,84.8341,68.21,67.82
09-Oct-12,52.375,83.999,67.9895,66.85
08-Oct-12,52.2145,84.0027,67.7515,66.46
05-Oct-12,51.6185,83.5704,67.1735,65.83
04-Oct-12,51.9755,83.6754,67.198,66.14
03-Oct-12,52.3345,84.3004,67.4485,66.89
01-Oct-12,52.7845,85.1625,67.785,67.86
28-Sep-12,52.697,85.7117,68.1485,68
27-Sep-12,53.255,86.2332,68.6385,68.56
26-Sep-12,53.5785,86.6043,68.939,68.93
25-Sep-12,53.534,86.8214,69.0295,68.86
24-Sep-12,53.293,86.4359,68.951,68.28
21-Sep-12,53.9055,87.6018,70.0095,68.98
20-Sep-12,54.3375,87.9072,70.5725,69.49
18-Sep-12,54.257,88.1459,71.0335,68.99
17-Sep-12,53.974,87.5242,70.8415,68.95
14-Sep-12,54.727,88.6085,71.3415,70.55
13-Sep-12,55.443,89.3076,71.616,71.33
12-Sep-12,55.2605,88.8534,71.131,70.93
11-Sep-12,55.5223,88.8468,70.85,70.99
10-Sep-12,55.339,88.5037,70.7425,70.71
07-Sep-12,55.523,88.4926,70.2025,70.31
06-Sep-12,55.9735,89.0203,70.614,71.39
05-Sep-12,55.895,88.6271,70.025,71.33
04-Sep-12,55.536,88.23,70.019,70.85
03-Sep-12,55.454,87.9833,69.6955,70.83
31-Aug-12,55.7215,87.9508,69.6555,71.04
30-Aug-12,55.6485,88.1027,69.836,70.78
29-Aug-12,55.6653,88.0458,69.9158,70.9
28-Aug-12,55.7795,88.0424,69.621,71.01
27-Aug-12,55.593,87.8703,69.496,70.62
24-Aug-12,55.382,87.7971,69.476,70.47
23-Aug-12,55.1855,87.6511,69.1584,70.3
22-Aug-12,55.5105,87.5956,69.1465,70.01
21-Aug-12,55.5405,87.393,68.7185,70.05
17-Aug-12,55.7023,87.5473,68.851,70.18
16-Aug-12,55.989,87.55,68.6855,70.64
14-Aug-12,55.6435,87.3102,68.8135,70.85
13-Aug-12,55.418,86.779,68.0311,70.79
10-Aug-12,55.344,86.4501,68.0425,70.51
09-Aug-12,55.1715,86.4262,68.269,70.28
08-Aug-12,55.145,86.0041,68.3135,70.38
07-Aug-12,55.4995,86.3961,68.699,70.92
06-Aug-12,55.473,86.6044,68.6615,70.77
03-Aug-12,56.0845,87.0263,68.3605,71.68
02-Aug-12,55.7765,86.7492,68.3157,71.12
01-Aug-12,55.4825,86.9411,68.308,71.01
31-Jul-12,55.807,87.6672,68.452,71.35
30-Jul-12,55.4428,87.1228,68.1465,70.74
27-Jul-12,55.413,86.9319,68.101,70.84
26-Jul-12,55.948,86.5572,67.9535,71.56
25-Jul-12,56.3755,87.444,68.0455,72.12
24-Jul-12,56.015,86.8905,67.8361,71.58
23-Jul-12,55.7643,86.7971,67.4328,71.42
20-Jul-12,55.1515,86.5768,67.603,70.22
19-Jul-12,55.383,86.7464,68.0639,70.47
18-Jul-12,55.3395,86.551,67.954,70.05
17-Jul-12,55.1455,86.2972,67.726,69.88
16-Jul-12,54.918,85.4689,67.1525,69.51
13-Jul-12,55.656,85.8883,67.8783,70.26
12-Jul-12,55.6985,86.2825,68.1465,70.11
11-Jul-12,55.365,85.9486,67.873,69.82
10-Jul-12,55.8055,86.532,68.5845,70.22
09-Jul-12,56.0215,86.7773,68.8275,70.32
06-Jul-12,55.415,86.0429,68.6085,69.39
05-Jul-12,55.025,85.9325,68.966,69.06
04-Jul-12,54.5525,85.4783,68.702,68.4
03-Jul-12,54.8125,86.0392,69.0615,68.71
02-Jul-12,55.83,87.4074,70.4295,70.15
29-Jun-12,56.309,88.0616,70.908,70.9
28-Jun-12,56.9195,88.9054,71.2483,71.68
27-Jun-12,57.2165,89.4208,71.4625,71.93
26-Jun-12,57.0728,88.9594,71.4005,71.6
25-Jun-12,56.534,88.0941,70.8308,70.55
22-Jun-12,56.9928,88.9743,71.5745,70.88
21-Jun-12,56.4178,88.4462,71.5215,70.85
20-Jun-12,55.8585,87.9325,70.8838,70.77
19-Jun-12,56.0143,87.85,70.5436,70.92
18-Jun-12,55.599,87.3405,70.664,70.18
15-Jun-12,55.763,86.6892,70.4411,70.69
14-Jun-12,55.794,86.3719,70.0703,70.29
13-Jun-12,55.8505,86.8782,69.8792,70.12
12-Jun-12,56.0545,86.6911,69.9805,70.47
11-Jun-12,55.2385,85.9345,69.8215,69.42
08-Jun-12,55.364,85.6398,69.2125,69.88
07-Jun-12,55.1455,85.2219,69.2433,69.51
06-Jun-12,55.4958,85.5773,69.301,70.4
05-Jun-12,55.5615,85.5175,69.5025,70.82
04-Jun-12,55.5155,85.2912,68.863,71.01
01-Jun-12,55.9175,86.0347,69.1297,71.29
31-May-12,56.4225,87.3759,69.9513,71.57
30-May-12,56.006,87.4814,69.8495,70.51
29-May-12,55.5835,87.1438,69.7325,69.93
28-May-12,55.2625,86.8008,69.634,69.63
25-May-12,55.7253,87.263,69.894,69.98
24-May-12,56.287,88.258,70.816,70.81
23-May-12,55.93,88.1485,70.877,70.32
22-May-12,54.8845,86.841,70.2093,69.08
21-May-12,54.681,86.5245,69.8556,69.02
18-May-12,54.8755,86.4646,69.4885,69.21
17-May-12,54.3875,86.5577,69.3003,67.73
16-May-12,54.2925,86.6074,68.8719,67.57
15-May-12,53.84,86.7201,69.173,67.41
14-May-12,53.7118,86.3444,69.226,67.1
11-May-12,53.641,86.4237,69.288,67.2
10-May-12,53.3375,86.1081,69.068,66.93
09-May-12,53.46,86.2711,69.4005,67
08-May-12,52.855,85.4428,68.8078,66.12
07-May-12,53.342,86.0913,69.3655,66.87
04-May-12,53.7225,86.9821,70.6465,67.01
03-May-12,53.2395,86.1415,69.9815,66.36
02-May-12,52.9305,85.8533,69.9425,65.87
30-Apr-12,52.5193,85.4935,69.6135,65.54
27-Apr-12,52.6813,85.1224,69.3815,65.18
26-Apr-12,52.567,85.0271,69.563,64.78
25-Apr-12,52.485,84.6583,69.252,64.5
24-Apr-12,52.791,85.1704,69.5325,65.25
23-Apr-12,52.2295,84.16,68.8375,64.27
20-Apr-12,51.9995,83.5398,68.398,63.7
19-Apr-12,51.893,83.1845,68.063,63.65
18-Apr-12,51.5035,81.9884,67.5415,63.31
17-Apr-12,51.6265,81.939,67.6546,64.19
16-Apr-12,51.659,81.7969,67.1825,64.17
13-Apr-12,51.4175,81.9338,67.6685,63.5
12-Apr-12,51.442,81.9625,67.6087,63.52
11-Apr-12,51.547,81.9494,67.5668,63.72
10-Apr-12,51.204,81.5014,67.1545,63
09-Apr-12,51.2765,81.3809,67.0133,62.99
04-Apr-12,51.0465,81.0874,67.3936,61.75
03-Apr-12,50.5645,81.0498,67.4854,61.63
30-Mar-12,51.1565,81.7992,68.3403,62.43
29-Mar-12,51.145,81.4126,68.224,62.02
28-Mar-12,50.9175,81.2134,67.85,61.52
27-Mar-12,50.9083,81.27,67.986,61.47
26-Mar-12,51.309,81.3658,67.9785,62.13
22-Mar-12,50.9055,80.7718,67.4035,61.09
21-Mar-12,50.5935,80.3425,67.1366,60.44
20-Mar-12,50.2545,79.7639,66.5226,60.25
19-Mar-12,50.1245,79.3721,66.0025,60.12
16-Mar-12,50.313,79.0468,65.8262,60.28
15-Mar-12,50.2225,78.6384,65.5355,59.92
14-Mar-12,49.903,78.1481,65.0885,59.97
13-Mar-12,49.845,77.9675,65.6151,60.67
12-Mar-12,49.9448,78.2535,65.3999,60.72
09-Mar-12,50.015,79.0087,66.1776,61.31
07-Mar-12,50.5733,79.567,66.4959,62.63
06-Mar-12,50.0265,79.317,66.0203,61.39
05-Mar-12,49.7958,78.7919,65.7392,61.27
02-Mar-12,49.3525,78.6827,65.6263,60.61
01-Mar-12,49.1545,78.249,65.5692,60.67
29-Feb-12,48.9408,77.9529,65.9375,60.94
28-Feb-12,49.143,77.8573,66.0625,60.99
27-Feb-12,49.0475,77.7795,65.89,60.54
24-Feb-12,49.065,77.1891,65.5701,61
23-Feb-12,49.245,77.1866,65.2903,61.35
22-Feb-12,49.2453,76.7485,65.1638,61.53
21-Feb-12,49.0835,77.7973,65.1705,61.52
17-Feb-12,49.2128,77.7513,64.5849,62.2
15-Feb-12,49.252,77.4537,64.89,62.76
14-Feb-12,49.3313,77.4107,64.8391,63.25
13-Feb-12,49.318,77.8435,65.352,63.56
10-Feb-12,49.6445,78.3539,65.7995,63.94
09-Feb-12,49.2895,78.0992,65.5895,63.86
08-Feb-12,49.0683,78.0873,65.1526,63.65
07-Feb-12,48.915,77.3053,64.1188,63.79
06-Feb-12,48.679,76.7522,63.5678,63.46
03-Feb-12,48.964,77.4659,64.3953,64.24
02-Feb-12,49.1288,77.8495,64.748,64.54
01-Feb-12,49.5325,77.9493,64.6569,65
31-Jan-12,49.6825,78.1704,65.5157,65.18
30-Jan-12,49.503,77.7395,65.1882,64.57
27-Jan-12,49.648,77.7984,65.0492,64.45
25-Jan-12,50.0215,78.0535,65.1255,64.19
24-Jan-12,49.9673,77.7441,65.0887,64.9
23-Jan-12,50.2435,78.1286,64.7876,65.24
20-Jan-12,50.3288,77.9694,65.307,65.27
19-Jan-12,50.289,77.601,64.6664,65.53
18-Jan-12,50.6655,77.7209,64.6314,66.07
17-Jan-12,51.065,78.4818,64.9998,66.59
16-Jan-12,51.6545,79.0985,65.3173,67.24
13-Jan-12,51.431,79.1009,66.1743,67.05
12-Jan-12,51.829,79.4228,65.9013,67.41
11-Jan-12,51.7495,80.0099,65.991,67.29
10-Jan-12,52.2255,80.8399,66.7978,67.99
09-Jan-12,52.7325,81.3399,67.0098,68.54
06-Jan-12,52.7838,81.7885,67.4618,68.34
05-Jan-12,52.781,82.3331,68.1905,68.82
04-Jan-12,53.14,83.0844,69.2485,69.31
03-Jan-12,53.2288,82.8666,69.1265,69.35
02-Jan-12,53.2975,82.6644,68.9095,69.25
30-Dec-11,53.266,82.0989,68.9005,68.68
29-Dec-11,53.3585,82.5082,68.9881,68.67
28-Dec-11,53.2145,83.3179,69.5113,68.39
27-Dec-11,52.8945,82.7111,69.1508,67.9
26-Dec-11,52.8205,82.4739,68.9345,67.75
23-Dec-11,52.722,82.705,68.9048,67.53
22-Dec-11,52.7825,82.7313,68.8775,67.63
21-Dec-11,52.675,82.5259,69.1277,67.72
20-Dec-11,53.027,82.3403,68.9987,68.03
19-Dec-11,52.9575,82.0365,68.9065,67.95
16-Dec-11,52.814,82.0043,68.8091,67.8
15-Dec-11,54.2355,83.7667,70.4602,69.49
14-Dec-11,53.577,82.9747,69.8925,68.75
13-Dec-11,53.403,83.3247,70.4435,68.58
12-Dec-11,52.4238,81.9227,69.9405,67.52
09-Dec-11,52.2285,81.5496,69.6008,67.33
08-Dec-11,51.778,81.3225,69.4246,66.69
07-Dec-11,51.449,80.3788,69.1235,66.19
05-Dec-11,51.3925,80.2031,68.9227,65.91
02-Dec-11,51.3523,80.505,69.138,66.02
01-Dec-11,51.652,81.0575,69.5086,66.5
30-Nov-11,52.165,81.2887,69.4735,66.93
29-Nov-11,51.9308,80.6226,69.3658,66.55
28-Nov-11,51.983,80.5892,69.1243,66.98
25-Nov-11,52.1665,80.6442,69.4263,67.39
24-Nov-11,52.25,81.2279,69.8261,67.75
23-Nov-11,52.1005,81.3028,70.0732,67.61
22-Nov-11,52.7015,82.4436,71.0788,68.41
21-Nov-11,51.7165,81.4173,69.8883,67.31
18-Nov-11,51.353,80.9734,69.2589,66.8
17-Nov-11,50.722,79.877,68.4619,65.86
16-Nov-11,50.901,80.304,68.475,66.06
15-Nov-11,50.5645,80.299,68.7875,65.6
14-Nov-11,50.0845,80.3631,68.8325,64.93
11-Nov-11,50.2795,80.0776,68.446,64.83
09-Nov-11,49.781,80.1051,68.8169,64.16
08-Nov-11,49.38,79.1981,67.8411,63.27
04-Nov-11,49.084,78.6522,67.791,62.85
03-Nov-11,49.3748,78.4961,67.592,63.26
02-Nov-11,49.2508,78.7348,67.6445,63.06
01-Nov-11,49.0775,78.7817,67.7597,62.82
31-Oct-11,48.873,78.1137,68.3616,61.51
28-Oct-11,48.821,78.5676,69.2853,64.36
25-Oct-11,49.6598,79.3862,69.151,65.28
24-Oct-11,49.8745,79.7294,69.5253,65.37
21-Oct-11,50.067,79.1559,69.035,65.26
20-Oct-11,49.711,78.086,68.0541,64.78
19-Oct-11,49.1775,77.4939,67.9645,64.07
18-Oct-11,49.136,77.5833,67.5815,63.97
17-Oct-11,48.8925,77.3113,67.788,63.39
14-Oct-11,49.0675,77.4187,67.7248,63.78
13-Oct-11,49.0228,77.1276,67.5553,63.61
12-Oct-11,49.241,76.8012,67.1707,64.19
11-Oct-11,49.0333,76.5998,66.8029,63.93
10-Oct-11,49.071,76.6538,66.167,63.95
07-Oct-11,49.1355,75.9733,65.9981,64.11
05-Oct-11,49.1918,75.9177,65.4394,64.14
04-Oct-11,49.225,76.0674,65.064,64.25
03-Oct-11,49.424,76.7209,65.8478,64.15
29-Sep-11,48.9253,76.5192,66.6458,63.9
28-Sep-11,48.912,76.5326,66.4313,63.93
27-Sep-11,49.1775,76.653,66.6331,64.41
26-Sep-11,49.617,76.6781,66.471,65.03
23-Sep-11,49.673,76.5064,66.9815,65.1
22-Sep-11,48.8205,75.4814,66.1025,63.61
21-Sep-11,47.89,75.3094,65.6372,62.8
20-Sep-11,48.2225,75.6322,65.6462,63.02
19-Sep-11,47.792,75.0573,65.3544,62.18
16-Sep-11,47.467,74.9599,65.7906,61.81
15-Sep-11,47.8435,75.4014,65.677,62.38
14-Sep-11,47.8055,75.1622,65.1143,62.19
13-Sep-11,47.0963,74.6406,64.4222,61.16
12-Sep-11,46.9735,74.2181,63.6609,60.98
09-Sep-11,46.3843,74.0085,64.4825,59.87
08-Sep-11,46.1775,73.6462,64.9545,59.7
07-Sep-11,46.0218,73.605,64.7758,59.57
06-Sep-11,46.127,74.1814,64.878,60.05
05-Sep-11,45.9375,74.2763,64.9718,59.87
02-Sep-11,45.8965,74.3133,65.4075,59.76
30-Aug-11,46.019,75.4251,66.6958,59.98
29-Aug-11,45.8708,75.1455,66.6795,59.78
26-Aug-11,46.0528,75.1996,66.4788,59.73
25-Aug-11,46.1285,75.5193,66.529,59.84
24-Aug-11,45.7695,75.5769,65.9745,59.76
23-Aug-11,45.689,75.2909,65.7742,59.54
22-Aug-11,45.9483,75.7619,66.0129,59.88
18-Aug-11,45.6105,75.3235,65.6845,59.5
17-Aug-11,45.3695,74.558,65.3355,59.17
16-Aug-11,45.249,73.8803,65.062,58.93
12-Aug-11,45.374,73.5308,64.366,59.06
11-Aug-11,45.2713,73.335,64.5821,59.11
10-Aug-11,45.2058,73.5092,64.7633,58.85
09-Aug-11,45.1745,73.7157,64.2588,58.42
08-Aug-11,44.962,73.9423,64.5563,57.78
05-Aug-11,44.803,72.8586,63.111,57.02
04-Aug-11,44.4163,72.6984,63.5501,55.93
03-Aug-11,44.3795,72.2054,62.8711,57.5
02-Aug-11,44.2288,72.0907,62.985,57.16
01-Aug-11,44.0485,72.4047,63.4633,56.69
29-Jul-11,44.1553,72.1034,63.1018,56.95
28-Jul-11,44.1263,72.0538,63.3322,56.72
27-Jul-11,43.9485,72.1217,63.6663,56.59
26-Jul-11,44.2873,72.3654,64.1666,56.73
25-Jul-11,44.416,72.4914,63.8654,56.67
